label,feat_hour_of_day,feat_day_of_week,feat_request_velocity,feat_app_risk_score,feat_is_allowlisted,feat_store_url_match,feat_bundle_anomaly,feat_device_risk_score,feat_is_emulator,feat_is_generic_make,feat_os_major_version,feat_screen_width,feat_screen_height,feat_session_duration,feat_concurrent_sessions,feat_bitrate,feat_geo_mismatch,feat_is_ssai,feat_mutation_count,feat_days_since_first_seen,feat_historical_risk,feat_known_bad_list
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5758,1,4038,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,3312,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6078,1,5067,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,624,1,4745,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4573,1,5044,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1565,1,4562,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4537,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4506,1,4306,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2470,1,5742,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2130,1,4216,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5380,1,7293,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,516,1,3709,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6237,1,3215,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3485,1,6257,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,324,1,5187,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,4405,1,3339,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,312,1,7709,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,475,1,5120,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4012,1,7510,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6270,1,3368,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5271,1,4588,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1795,1,5453,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4017,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6691,1,6632,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3909,1,3489,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5571,1,3691,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6465,1,3721,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5141,1,7913,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,891,1,5680,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2094,1,3413,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4774,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,239,1,7623,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4092,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1712,1,4978,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3991,1,4269,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5323,1,3764,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6422,1,7466,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3280,1,3017,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4031,1,3402,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2971,1,5387,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4074,1,5645,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2555,1,6680,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,730,1,7929,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2752,1,7729,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1107,1,7420,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4815,1,5216,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2440,1,5512,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6282,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2304,1,6935,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4991,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,4319,1,4665,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2089,1,6957,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4916,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,4378,1,4310,0,0,2,0,40,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6226,1,6444,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3293,1,3592,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3004,1,4435,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4028,1,6265,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1461,1,5231,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,5344,1,3300,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1912,1,5718,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6473,1,3258,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7065,0,0,2,0,40,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5878,1,7780,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2237,1,3924,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6215,1,6357,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1406,1,7527,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3822,1,6989,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2658,1,6535,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5598,1,5811,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2099,1,5059,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6209,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5390,1,5339,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4055,1,5221,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7079,1,3847,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,740,1,5953,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,964,1,4031,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3553,1,6096,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5139,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2471,1,3517,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5810,1,5351,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2591,1,4459,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4733,0,0,3,0,60,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2182,1,5031,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7163,1,5030,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6449,1,5000,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6136,1,5549,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2029,1,7557,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5755,1,6617,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,3661,1,3703,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,7012,1,6215,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5244,1,7352,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3422,1,4220,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2274,1,7726,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1411,1,7618,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4424,1,7449,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7079,1,5185,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2380,1,3898,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6650,1,4891,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,350,1,6751,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2117,1,7121,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3507,1,6867,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1763,1,7722,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2474,1,3180,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7539,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,682,1,5403,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,257,1,6155,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3503,1,3821,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3447,1,5391,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,580,1,5922,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,3089,1,3865,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2354,1,6604,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4917,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6857,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1484,1,6245,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,877,1,5262,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,3330,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5886,1,4683,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1914,1,5989,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3460,1,3629,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3743,1,3908,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7114,1,7532,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5861,1,3474,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6615,1,4773,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5865,1,3158,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3305,1,6592,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5674,1,7358,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6213,1,7418,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,570,1,6727,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3131,1,6654,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,707,1,7056,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,5863,1,7248,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4423,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3077,1,3563,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3383,1,3638,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3306,1,6929,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5328,1,7026,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2885,1,7849,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6885,1,7140,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6982,1,4494,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1123,1,3239,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6357,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,740,1,7639,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7873,0,0,2,0,40,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6789,1,5586,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3352,1,6681,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,262,1,5909,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1747,1,6963,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3165,1,6409,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,409,1,7299,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,1316,1,3466,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6141,1,4830,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6571,1,3613,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,3425,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5083,1,6719,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6287,1,4543,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3952,1,5043,0,0,2,0,40,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2907,1,6063,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4321,1,4619,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4665,1,4582,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2931,1,6558,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1482,1,4545,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,336,1,5486,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3774,1,5204,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6079,1,7208,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,923,1,6948,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1493,1,5902,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6334,1,5952,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4005,1,5211,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4821,1,3357,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,3379,1,3567,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5381,1,3106,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2774,1,5314,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4129,1,7778,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2654,1,6592,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2933,1,6509,0,0,0,0,0,0
